candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
12,2,2,34498,0.23970959290526792,1.0,tUWJTF9nyaQ,UgxtCcp6ToRsN4-kzzF4AaABAg,SPRAY FOAM IS A RIPOFF!,loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_product_material_tool
12,2,3,9907,0.23970959290526792,1.0,9OFpzKn0cq4,UgxWncWZz4ymf4GMPll4AaABAg,😂 spray foam bandit struck again!,loft_roof_insulation,diy_renovator_homeowner,problem_warning_mistakes,theme_product_material_tool
12,2,4,17746,0.21828966508284017,1.0,5ScJj0YlUAM,UgwSfM5zgyKhjzB0CVZ4AaABAg,Spray foam man. SPRAY FOAM!!,loft_roof_insulation,installer_tradesperson,practical_advice_explainer,theme_product_material_tool
12,2,5,19045,0.21416844687165343,0.9972162652466122,_RQ9S1u7ag4,UgxN6dpbyQdfHRNkTvZ4AaABAg,Time for closecell spray foam,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
12,2,6,34575,0.20913200860671607,1.0,tUWJTF9nyaQ,UgwbOF_qfUV7Yoap6UJ4AaABAg,"Spray foam, got it.",loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_product_material_tool
12,2,7,36373,0.20058401321499547,1.0,Genu_Plnp2M,UgwHMTSiKmcIANPqAz54AaABAg,i thought spray foam was hazardeous?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_product_material_tool
12,2,8,29990,0.18238080572104096,1.0,AADAMH0TRQU,Ugz53GrW4sOGctMr6Cp4AaABAg,I hate spray foam.,loft_roof_insulation,training_educational,how_to_installation_demo,theme_product_material_tool
12,2,9,598,0.18187543220812022,0.9998710545651129,ZInm0mt0pXQ,Ugw94E9kmzTPcMAjDhl4AaABAg,That spray foam is going to leave you bankrupt😂,external_wall_insulation,builder_contractor,how_to_installation_demo,theme_product_material_tool
12,2,10,714,0.17496417535266653,1.0,ZInm0mt0pXQ,UgxLoIvtsq_MID0z9fZ4AaABAg,That foam 🤦,external_wall_insulation,builder_contractor,how_to_installation_demo,theme_product_material_tool
12,3,1,22965,0.2803157717509067,1.0,Q4iG6O7JEM0,UgxO6Ecfrj2YHFuu0wN4AaABAg,What's your name ?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
12,3,2,1607,0.2803157717509067,1.0,35kJvNW81pU,Ugxj3mkNiB-EC9h1t1l4AaABAg,What is it?,floor_insulation,builder_contractor,how_to_installation_demo,theme_question_request
12,3,3,17310,0.2803157717509067,1.0,KIbJ6CBhWoI,UgwRhpYRfKBJ0dQm5sB4AaABAg,What about the molds?,windows_doors_glazing,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
12,3,4,1044,0.2803157717509067,1.0,MzSCf_LkyNw,Ugzd6fNkwW1vg3wwyB14AaABAg,Now what ?,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
12,3,5,16925,0.2803157717509067,1.0,DA5okoaEhQ4,UgwQGLo6vylUzI5EvBV4AaABAg,What is C for????,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
12,3,6,26734,0.2803157717509067,1.0,BqflmLgXTzQ,UgwALwxd64ZjszZoE4V4AaABAg,What is this for?,ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
12,3,7,1315,0.2803157717509067,1.0,cCLM8T1TtMU,Ugx2l-YWfjN_GhIT1Lh4AaABAg,What in the f***? 😳,external_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
12,3,8,41305,0.2803157717509067,1.0,dB8p6pVuPAo,UgxIGcGDvrtmmZFuLBR4AaABAg,what was the invoice?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
12,3,9,9055,0.2803157717509067,1.0,NZNyK7W8yKI,UgxGMg7Ks-u_wKP0BMN4AaABAg,His what out???,windows_doors_glazing,builder_contractor,how_to_installation_demo,theme_question_request
12,3,10,32268,0.2803157717509067,1.0,s93KLWSSZMk,UgxenGicZ5s-MrYIaUZ4AaABAg,What is your HNC in please?,smart_heating_controls,builder_contractor,how_to_installation_demo,theme_question_request
12,4,1,41956,0.2816570625401158,1.0,hqFU3zjv-fs,Ugz1XqgYbjDVvLOiiLB4AaABAg,How much is it?,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_question_request
12,4,2,172,0.2816570625401158,1.0,UUalCAU4W8g,UgzokD-y9cqTYGYPO0F4AaABAg,Please how can I get this,internal_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,3,1029,0.2816570625401158,1.0,MzSCf_LkyNw,Ugyb_WwCUCve7N2GIQl4AaABAg,How is he a gangster in paradise?,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,4,30595,0.2816570625401158,1.0,UFQrJ_okXBg,UgwwOoTTEp_TAgGUEJx4AaABAg,how do i do that,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,5,14918,0.2816570625401158,1.0,tyTT9jNfnc8,UgxtIHBXYrr9KJ1UgEp4AaABAg,How much? 😂😂😂😂😂😂,loft_roof_insulation,training_educational,problem_warning_mistakes,theme_question_request
12,4,6,553,0.2816570625401158,1.0,RlQjU6gQcFU,UgzOc6u9y_EY2bD40Zl4AaABAg,"So, that's how it done...? 😱",external_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,7,15415,0.2816570625401158,1.0,P6rA-E-HmQ0,UgwCHor35FidVlGrelR4AaABAg,how much all???,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,8,33839,0.2816570625401158,1.0,f9wxGMxavgM,UgwWAZaJVdfWgJuAiJt4AaABAg,How much for that system??? 😊,windows_doors_glazing,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,9,3003,0.2816570625401158,1.0,EY77sPyVM2c,UgzMcMysyImMD4RYOq94AaABAg,How much is the PF?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
12,4,10,19092,0.2816570625401158,1.0,ukgh7mrTd-Y,UgzWJu9O8P_JiNCc10B4AaABAg,How much is this?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
12,5,1,5110,0.1935001311087011,1.0,jKiXJOX4ol8,UgxwhEvjXdkzouWG22l4AaABAg,Do you also have a heat pump?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
12,5,2,31740,0.17432976794375069,1.0,fh_KDoj2Qm8,UgyYhjQHQxQiclZiGD14AaABAg,"Heat pump At 50c! , you need to rethink that one.",heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
12,5,3,41658,0.15651422646510912,0.7209013361349392,QLGANlbqIFY,UgyHPCFH1wQ5Y9osiXN4AaABAg,There seem to be two heat pumps out the front. What is the second heat pump for?,heat_pump_heating_retrofit,training_educational,project_walkthrough,theme_question_request
12,5,4,28746,0.1384542905388515,1.0,xOUBlKTynes,UgzokSIQDFqfOrCzZTh4AaABAg,Get a quote for a heat pump: https://tech.referrals.octopus.energy/uOYXOG2p,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_cost_finance
